,date,emissions,demand,Natural gas,Large hydro,Imports,Batteries,Nuclear,Coal,Other,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,total generated
23:15,20221112,6880,22339.0,12562,1322,2984,20,1132,2,0,18,3731,889,270,214,113,23257
23:20,20221112,6929,22285.0,12603,1312,3049,-53,1131,2,0,19,3647,889,270,214,114,23197
23:25,20221112,7023,22183.0,12693,1229,3051,-65,1132,3,0,19,3507,889,270,214,113,23055
23:30,20221112,7171,22100.0,12648,1001,3113,12,1131,4,0,19,3443,889,271,214,112,22857
23:35,20221112,7152,21929.0,12772,891,3268,-46,1131,4,0,19,3361,888,271,214,112,22885
23:40,20221112,7204,21698.0,12662,906,3382,-117,1131,4,0,19,3280,887,271,214,112,22751
23:45,20221112,7171,21613.0,12696,905,3444,-177,1131,2,0,19,3200,887,271,214,112,22704
23:50,20221112,7210,21520.0,12673,906,3456,-190,1131,2,0,19,3153,887,273,215,112,22637
23:55,20221112,7196,21431.0,12642,901,3446,-239,1131,2,0,18,3151,887,272,214,112,22537
00:00,20221106,7161,20856.0,8172,550,7099,111,1132,5,0,-14,4296,837,216,213,122,22739
00:05,20221106,7010,20928.0,8549,473,6236,717,1132,5,0,-9,4269,838,216,213,122,22761
00:10,20221106,6756,20935.0,8679,462,5999,861,1132,5,0,-8,4229,837,215,213,122,22746
00:15,20221106,6673,20854.0,8693,462,5838,934,1132,5,0,-9,4187,838,214,213,122,22629
00:20,20221106,6607,20804.0,8727,471,5801,953,1132,5,0,-7,4127,838,215,213,122,22597
00:25,20221106,6586,20741.0,8736,469,5771,969,1132,5,0,-8,4088,837,215,212,122,22548
00:30,20221106,6566,20644.0,8763,450,5761,871,1132,5,0,-8,4079,838,215,212,122,22440
00:35,20221106,6628,20598.0,8748,453,5975,691,1133,6,0,-8,4087,839,215,212,122,22473
00:40,20221106,6752,20520.0,8793,453,5959,618,1132,7,0,-8,4089,838,212,212,122,22427
00:45,20221106,6739,20440.0,8772,451,5919,613,1132,7,0,-8,4072,838,211,212,122,22341
00:50,20221106,6718,20384.0,8747,454,5899,614,1132,7,0,-8,4073,839,210,212,122,22301
00:55,20221106,6692,20306.0,8734,453,5844,621,1132,7,0,-8,4061,839,210,212,122,22227
01:00,20221106,6675,20252.0,8720,443,5795,643,1132,7,0,-10,4026,839,209,213,122,22139
01:05,20221106,6639,20163.0,8629,415,5768,680,1132,7,0,-18,4041,840,209,212,122,22037
01:10,20221106,6586,20130.0,8572,404,5757,694,1132,7,0,-19,4061,840,210,212,122,21992
01:15,20221106,6569,20070.0,8592,409,5784,590,1131,7,0,-18,4064,840,210,212,122,21943
01:20,20221106,6607,19998.0,8603,404,5788,509,1132,6,0,-19,4045,840,209,212,122,21851
01:25,20221106,6607,19946.0,8626,399,5827,451,1131,6,0,-19,4007,840,210,213,122,21813
01:30,20221106,6623,19894.0,8628,394,5720,478,1132,6,0,-19,4005,840,212,213,123,21732
01:35,20221106,6584,19843.0,8671,390,5751,382,1132,6,0,-17,4024,840,213,213,122,21727
01:40,20221106,6624,19778.0,8722,392,5729,303,1132,7,0,-18,4056,839,214,213,122,21711
01:45,20221106,6630,19717.0,8726,391,5771,209,1132,6,0,-18,4032,839,215,213,123,21639
01:50,20221106,6654,19656.0,8623,396,5826,145,1132,6,0,-18,4028,840,217,213,123,21531
01:55,20221106,6625,19594.0,8517,392,5799,154,1133,6,0,-17,4022,839,217,212,123,21397
02:00,20221106,6352,19076.0,8124,375,5618,-85,1133,6,0,-17,4311,838,216,209,121,20849
02:05,20221106,6299,19080.0,8087,347,5476,-46,1133,7,0,-17,4358,839,215,209,119,20727
02:10,20221106,6220,19068.0,8076,347,5371,-26,1133,8,0,-17,4381,838,216,209,118,20654
02:15,20221106,6188,19024.0,7914,352,5372,50,1133,7,0,-17,4390,840,216,211,118,20586
02:20,20221106,6102,18982.0,7681,414,5413,161,1133,7,0,-17,4385,839,216,212,120,20564
02:25,20221106,6029,18964.0,7690,472,5311,160,1133,6,0,-17,4363,839,216,212,121,20506
02:30,20221106,6004,18945.0,7832,421,5263,61,1133,7,0,-17,4346,839,215,213,121,20434
02:35,20221106,6072,18923.0,7996,353,5268,4,1132,7,0,-17,4325,839,216,213,121,20457
02:40,20221106,6135,18908.0,8026,347,5268,16,1133,7,0,-17,4275,840,216,212,121,20444
02:45,20221106,6122,18898.0,8040,347,5180,72,1132,7,0,-17,4273,840,216,213,121,20424
02:50,20221106,6087,18871.0,8130,355,5175,79,1132,7,0,-17,4235,840,217,213,121,20487
02:55,20221106,6156,18861.0,8311,344,5117,18,1132,7,0,-17,4204,840,215,213,121,20505
03:00,20221106,6209,18886.0,8402,334,5184,8,1132,7,0,-16,4161,839,216,213,120,20600
03:05,20221106,6272,18894.0,8187,315,5365,117,1132,7,0,-17,4140,841,218,213,117,20635
03:10,20221106,6269,18919.0,8321,20,5500,267,1133,7,0,-17,4125,841,218,213,116,20744
03:15,20221106,6389,18926.0,8338,36,5416,433,1132,8,0,-17,4148,841,217,213,116,20881
03:20,20221106,6347,18914.0,8434,34,5254,479,1133,8,0,-17,4161,841,216,213,115,20871
03:25,20221106,6330,18892.0,8469,29,5237,445,1132,7,0,-17,4167,842,216,213,115,20855
03:30,20221106,6343,18875.0,8482,34,5270,422,1133,7,0,-17,4116,841,215,213,116,20832
03:35,20221106,6363,18870.0,8496,32,5275,405,1133,8,0,-17,4099,841,216,213,117,20818
03:40,20221106,6363,18844.0,8540,28,5282,351,1133,8,0,-17,4087,840,217,213,116,20798
03:45,20221106,6409,18862.0,8658,31,5302,263,1132,8,0,-17,4075,841,217,213,115,20838
03:50,20221106,6475,18859.0,8733,30,5300,223,1133,7,0,-17,4064,840,217,213,115,20858
03:55,20221106,6486,18864.0,8752,25,5268,263,1133,7,0,-17,4029,841,216,213,115,20845
04:00,20221106,6477,18857.0,8753,39,5146,328,1133,7,0,-17,4027,841,215,213,115,20800
04:05,20221106,6424,18892.0,8673,72,5170,344,1133,7,0,-17,4001,841,216,211,118,20769
04:10,20221106,6395,18919.0,8627,97,5124,433,1133,8,0,-17,3949,840,218,210,120,20742
04:15,20221106,6366,18928.0,8734,91,5035,433,1132,7,0,-17,3903,840,218,210,121,20707
04:20,20221106,6372,18901.0,8530,408,4908,289,1133,7,0,-18,3906,841,219,210,120,20553
04:25,20221106,6216,18900.0,8347,414,5059,211,1133,7,0,-17,3941,840,218,210,119,20482
04:30,20221106,6198,18928.0,8307,414,5025,287,1133,7,0,-18,3919,841,219,210,120,20464
04:35,20221106,6165,18961.0,8230,411,4967,404,1133,7,0,-17,3874,840,219,211,120,20399
04:40,20221106,6096,18993.0,8290,412,4906,465,1134,7,0,-17,3817,841,219,210,120,20404
04:45,20221106,6121,18993.0,8306,417,4914,480,1133,7,0,-18,3783,841,219,210,120,20412
04:50,20221106,6124,18982.0,8378,414,4877,430,1133,7,0,-18,3777,841,219,210,121,20389
04:55,20221106,6150,19038.0,8517,415,4906,309,1133,7,0,-18,3821,841,218,210,121,20480
05:00,20221106,6225,19081.0,8457,421,4999,317,1134,7,0,-18,3825,841,218,211,134,20546
05:05,20221106,6225,19150.0,8497,525,4915,309,1133,7,0,-18,3854,841,219,212,135,20629
05:10,20221106,6219,19220.0,8488,623,4893,287,1133,7,0,-18,3850,842,217,212,135,20669
05:15,20221106,6183,19279.0,8414,644,4883,365,1134,7,0,-18,3802,841,218,213,135,20638
05:20,20221106,6147,19306.0,8432,647,4880,403,1133,7,0,-18,3757,841,218,213,135,20648
05:25,20221106,6164,19316.0,8476,641,4904,361,1133,7,0,-18,3740,841,219,212,136,20652
05:30,20221106,6211,19313.0,8562,635,4939,243,1134,7,0,-18,3740,841,218,212,136,20649
05:35,20221106,6269,19297.0,8629,640,4943,192,1133,7,0,-18,3726,841,219,211,136,20659
05:40,20221106,6308,19269.0,8592,650,4893,284,1133,7,0,-19,3656,841,220,212,136,20605
05:45,20221106,6269,19312.0,8614,644,4859,344,1133,6,0,-19,3597,841,218,211,136,20584
05:50,20221106,6268,19361.0,8690,648,4867,378,1134,6,0,-19,3472,841,217,211,136,20581
05:55,20221106,6298,19423.0,8680,646,4827,491,1133,6,0,-19,3436,842,219,212,136,20609
06:00,20221106,6285,19507.0,8525,677,4853,681,1134,5,0,-4,3409,841,223,212,136,20692
06:05,20221106,6279,19628.0,8463,1008,5096,431,1134,5,0,34,3361,842,222,212,136,20944
06:10,20221106,6363,19735.0,8251,1162,5261,382,1133,5,0,62,3290,842,223,212,136,20959
06:15,20221106,6373,19783.0,8318,1142,5246,363,1134,5,0,111,3218,842,223,212,136,20950
06:20,20221106,6395,19802.0,8424,991,5143,526,1134,5,0,187,3142,842,224,212,136,20966
06:25,20221106,6435,19829.0,8640,795,5217,641,1134,4,0,295,3063,842,223,211,136,21201
06:30,20221106,6529,19812.0,8653,779,5182,570,1133,4,0,422,3060,841,224,211,136,21215
06:35,20221106,6506,19813.0,8619,774,5092,502,1133,6,0,612,3062,839,223,211,137,21210
06:40,20221106,6450,19838.0,8553,778,5018,401,1134,5,0,896,3037,841,223,211,137,21234
06:45,20221106,6389,19821.0,8522,772,4908,276,1133,5,0,1161,2983,841,223,211,138,21173
06:50,20221106,6320,19782.0,8402,761,4859,184,1134,4,0,1488,2911,841,222,211,138,21155
06:55,20221106,6268,19805.0,8420,761,4880,4,1134,4,0,1853,2848,841,223,211,138,21317
07:00,20221106,6271,19823.0,8308,705,4934,-79,1133,4,0,2242,2792,841,221,211,138,21450
07:05,20221106,6208,19884.0,7939,595,4924,-30,1133,5,0,2772,2710,841,220,211,138,21458
07:10,20221106,6032,19950.0,7458,495,4990,83,1134,5,0,3233,2661,842,220,211,136,21468
07:15,20221106,5870,19934.0,7047,487,4987,139,1133,5,0,3648,2608,840,220,211,135,21460
07:20,20221106,5708,19899.0,6674,484,5116,29,1133,6,0,4067,2601,840,219,211,136,21516
07:25,20221106,5650,19870.0,6309,455,5204,-37,1133,6,0,4498,2606,840,216,211,136,21577
07:30,20221106,5597,19805.0,6459,449,5104,-291,1135,6,0,4956,2568,839,219,211,136,21791
07:35,20221106,5711,19766.0,6639,453,4996,-543,1134,5,0,5381,2585,840,222,212,135,22059
07:40,20221106,5846,19716.0,6903,451,4847,-808,1135,5,0,5784,2688,840,223,212,136,22416
07:45,20221106,5913,19632.0,6955,401,4624,-999,1135,5,0,6238,2822,840,224,212,136,22593
07:50,20221106,5877,19530.0,6911,395,4307,-1199,1134,5,0,6807,2919,840,224,211,136,22690
07:55,20221106,5809,19511.0,6812,398,4159,-1319,1134,5,0,7229,2938,839,222,212,136,22765
08:00,20221106,5748,19489.0,6869,294,4050,-1355,1134,5,0,7465,2906,840,223,212,138,22781
08:05,20221106,5578,19647.0,6758,133,4060,-1253,1134,6,0,7769,2877,838,223,212,138,22895
08:10,20221106,5591,19741.0,6708,119,4059,-1225,1135,6,0,7902,2868,840,223,212,134,22981
08:15,20221106,5517,19693.0,6672,163,3879,-1245,1135,6,0,8008,2863,839,223,212,123,22878
08:20,20221106,5445,19642.0,6534,178,3666,-1154,1134,6,0,8106,2860,839,222,212,122,22725
08:25,20221106,5248,19571.0,6320,172,3603,-1086,1135,6,0,8227,2768,840,220,212,122,22539
08:30,20221106,5139,19513.0,6181,172,3640,-1033,1135,6,0,8220,2770,838,218,212,121,22480
08:35,20221106,5109,19437.0,6052,176,3683,-1052,1134,6,0,8178,2763,839,214,212,121,22326
08:40,20221106,5138,19337.0,6162,172,3677,-1180,1134,6,0,8258,2770,838,210,212,121,22380
08:45,20221106,5209,19213.0,6164,173,3490,-1220,1134,5,0,8375,2784,839,209,211,121,22285
08:50,20221106,5103,19115.0,6220,190,3364,-1383,1135,5,0,8611,2703,839,210,212,122,22228
08:55,20221106,5112,18995.0,6260,171,3293,-1462,1134,5,0,8875,2597,838,210,212,123,22256
09:00,20221106,5050,18912.0,6067,152,3132,-1367,1134,6,0,9042,2594,838,209,212,123,22142
09:05,20221106,4855,18780.0,5936,50,3095,-1275,1134,6,0,9081,2591,838,211,211,125,22003
09:10,20221106,4766,18673.0,5950,-37,3073,-1284,1134,6,0,9150,2629,839,210,211,126,22007
09:15,20221106,4659,18560.0,5893,-57,2898,-1258,1134,6,0,9208,2671,838,210,210,125,21878
09:20,20221106,4516,18465.0,5932,-64,2703,-1349,1134,5,0,9372,2728,838,210,211,125,21845
09:25,20221106,4449,18420.0,5769,-60,2663,-1187,1133,5,0,9295,2677,838,210,211,124,21678
09:30,20221106,4304,18381.0,5660,-66,2559,-1142,1133,5,0,9262,2678,838,210,210,124,21471
09:35,20221106,4238,17914.0,5359,-63,2789,-1141,1133,5,0,8987,2632,839,212,211,124,21087
09:40,20221106,4216,17850.0,5324,-61,2815,-1113,1134,6,0,8934,2631,838,213,211,125,21057
09:45,20221106,4198,17801.0,5312,-58,2725,-1118,1134,6,0,8959,2653,838,211,211,126,20999
09:50,20221106,4155,17716.0,5254,-56,2826,-1033,1134,6,0,8693,2704,838,211,211,126,20914
09:55,20221106,4164,17612.0,5203,-65,2725,-1029,1134,6,0,8624,2788,838,211,212,126,20773
10:00,20221106,4085,17543.0,5288,-83,2638,-1199,1133,6,0,8836,2866,839,212,210,126,20872
10:05,20221106,4206,17809.0,6221,-90,2581,-1821,1134,6,0,9333,2961,839,213,210,126,21713
10:10,20221106,4584,17764.0,6410,-95,2635,-1937,1134,5,0,9367,3036,840,211,211,125,21942
10:15,20221106,4617,17628.0,6182,-86,2575,-1804,1134,6,0,9251,3068,839,212,210,125,21712
10:20,20221106,4491,17542.0,5963,-85,2510,-1566,1133,6,0,9100,3102,839,211,210,126,21549
10:25,20221106,4335,17518.0,5775,-85,2360,-1424,1134,6,0,9058,3140,839,213,210,126,21352
10:30,20221106,4209,17485.0,5755,-85,2389,-1314,1133,7,0,8910,3141,838,211,210,126,21321
10:35,20221106,4246,17447.0,5700,-73,2488,-1224,1134,7,0,8637,3145,839,211,211,126,21201
10:40,20221106,4257,17345.0,5653,-82,2505,-1187,1134,7,0,8498,3174,838,213,210,126,21089
10:45,20221106,4238,17298.0,5626,-96,2419,-1167,1134,5,0,8384,3220,838,213,211,126,20913
10:50,20221106,4242,17239.0,5910,-100,2600,-1551,1134,4,0,8418,3277,837,214,211,124,21078
10:55,20221106,4503,17189.0,6089,-96,2724,-1677,1134,5,0,8396,3277,837,210,212,124,21235
11:00,20221106,4587,17177.0,6044,-88,2694,-1625,1134,5,0,8413,3279,837,208,211,123,21235
11:05,20221106,4495,17176.0,5958,-94,2419,-1492,1134,5,0,8539,3324,837,210,211,123,21174
11:10,20221106,4314,17131.0,5927,-107,2294,-1503,1133,5,0,8575,3375,836,209,211,123,21078
11:15,20221106,4275,17103.0,6062,-121,2365,-1603,1134,5,0,8558,3397,837,210,211,123,21178
11:20,20221106,4366,17056.0,6123,-128,2400,-1612,1134,5,0,8464,3422,836,210,211,125,21190
11:25,20221106,4375,17064.0,5901,-126,2284,-1366,1133,5,0,8378,3438,837,209,211,125,21029
11:30,20221106,4147,17077.0,5872,-135,2158,-1340,1134,6,0,8370,3492,837,212,211,127,20944
11:35,20221106,4187,17051.0,6014,-133,2202,-1470,1134,6,0,8361,3626,836,211,211,127,21125
11:40,20221106,4320,17076.0,5886,-134,2191,-1341,1134,6,0,8298,3630,837,212,212,126,21057
11:45,20221106,4161,17040.0,5875,-134,2099,-1309,1134,5,0,8394,3615,836,211,212,125,21063
11:50,20221106,4113,17027.0,6070,-136,2123,-1477,1134,5,0,8507,3653,837,212,211,125,21264
11:55,20221106,4220,17082.0,6228,-134,2050,-1562,1134,5,0,8587,3673,837,212,211,124,21365
12:00,20221106,4220,17104.0,5975,-125,2057,-1189,1133,6,0,8255,3700,836,211,211,125,21195
12:05,20221106,4023,17150.0,5729,-121,1743,-863,1134,5,0,8212,3723,836,208,211,126,20943
12:10,20221106,3803,17148.0,5585,-117,1671,-738,1134,6,0,8139,3807,837,209,211,125,20869
12:15,20221106,3682,17214.0,5368,-125,1707,-671,1134,6,0,8127,3820,836,210,211,126,20749
12:20,20221106,3623,17288.0,5644,-133,1625,-1011,1134,6,0,8507,3818,836,211,211,127,20975
12:25,20221106,3729,17301.0,5411,-125,1737,-574,1134,5,0,8059,3807,835,213,211,127,20840
12:30,20221106,3596,17325.0,5116,-129,1591,-301,1133,5,0,7898,3832,834,213,211,127,20530
12:35,20221106,3449,17346.0,5113,-129,1670,-390,1134,5,0,7928,3825,835,212,211,127,20541
12:40,20221106,3509,17412.0,5247,-128,1721,-547,1134,5,0,8032,3804,835,209,212,126,20650
12:45,20221106,3585,17472.0,5493,-122,1649,-717,1134,6,0,8256,3831,834,210,211,126,20911
12:50,20221106,3690,17455.0,5468,-113,1607,-524,1133,6,0,8021,3812,834,213,211,125,20793
12:55,20221106,3580,17516.0,5282,-115,1654,-374,1133,6,0,7795,3859,835,212,212,124,20623
13:00,20221106,3545,17513.0,5505,-107,1628,-547,1133,6,0,7818,3924,835,211,211,123,20740
13:05,20221106,3611,17557.0,5367,-110,1469,-342,1132,6,0,7676,3954,834,209,212,123,20530
13:10,20221106,3441,17603.0,5214,-115,1427,-162,1132,6,0,7567,4011,834,208,211,123,20456
13:15,20221106,3323,17685.0,5249,-107,1270,-262,1133,6,0,7849,4000,833,209,211,122,20513
13:20,20221106,3268,17829.0,5146,-114,1175,45,1132,5,0,7768,3924,834,208,211,123,20457
13:25,20221106,3151,17905.0,5068,-114,1019,159,1133,6,0,7839,3932,834,210,211,122,20419
13:30,20221106,3071,18022.0,5368,-120,1013,-148,1133,5,0,8129,3933,834,208,212,123,20690
13:35,20221106,3207,18119.0,5474,-119,1043,-136,1133,5,0,8113,3899,834,210,211,123,20790
13:40,20221106,3288,18193.0,5492,-121,1081,45,1133,5,0,7938,3804,833,207,211,123,20751
13:45,20221106,3271,18275.0,5703,-122,1110,-127,1133,5,0,8084,3763,834,207,211,123,20924
13:50,20221106,3366,18377.0,5858,-122,1127,-215,1133,5,0,8183,3744,834,208,211,123,21089
13:55,20221106,3448,18528.0,6000,-107,1172,-319,1134,5,0,8309,3718,833,211,211,123,21290
14:00,20221106,3540,18645.0,6028,-87,1024,-238,1133,6,0,8425,3670,833,210,211,122,21337
14:05,20221106,3474,18802.0,6155,-82,899,-377,1133,6,0,8903,3645,818,210,210,122,21642
14:10,20221106,3510,18915.0,6206,-74,926,-442,1133,6,0,9125,3573,833,210,210,123,21829
14:15,20221106,3535,19066.0,6270,-57,802,-457,1133,5,0,9297,3591,833,210,210,122,21959
14:20,20221106,3511,19199.0,6148,-55,619,-250,1133,6,0,9291,3629,833,207,211,122,21894
14:25,20221106,3331,19290.0,5959,-56,530,13,1133,5,0,9170,3581,832,202,211,122,21702
14:30,20221106,3227,19409.0,5944,-51,698,135,1133,6,0,8894,3536,833,201,210,121,21660
14:35,20221106,3335,19535.0,6089,-50,1013,-1,1133,5,0,8678,3505,833,201,210,121,21737
14:40,20221106,3562,19617.0,6406,-51,1175,-129,1134,5,0,8567,3515,833,201,211,123,21990
14:45,20221106,3750,19729.0,6317,-44,1211,216,1133,5,0,8276,3450,832,202,210,124,21932
14:50,20221106,3684,19835.0,6066,288,867,400,1133,6,0,8131,3401,833,204,210,123,21662
14:55,20221106,3454,19976.0,6034,314,1035,509,1133,5,0,7863,3327,832,203,211,122,21588
15:00,20221106,3545,20177.0,6365,337,1282,362,1133,4,0,7596,3303,833,201,210,120,21746
15:05,20221106,3859,20279.0,6663,343,1768,115,1133,5,0,7105,3361,832,201,211,120,21857
15:10,20221106,4273,20361.0,6644,341,2022,223,1133,4,0,6742,3343,833,199,211,120,21815
15:15,20221106,4289,20482.0,6969,369,1956,121,1132,5,0,6788,3328,833,199,211,120,22031
15:20,20221106,4359,20756.0,7073,373,2063,296,1133,4,0,6578,3270,832,200,211,121,22154
15:25,20221106,4445,20859.0,7026,372,2307,514,1133,4,0,6192,3228,832,201,211,122,22142
15:30,20221106,4530,21005.0,7246,378,2663,428,1132,5,0,5849,3257,832,201,211,122,22324
15:35,20221106,4834,21150.0,7357,379,3101,441,1133,5,0,5425,3253,833,201,211,122,22461
15:40,20221106,5063,21296.0,7606,385,3275,563,1133,5,0,4967,3235,833,200,211,122,22535
15:45,20221106,5268,21464.0,7657,723,3283,660,1133,5,0,4424,3219,834,201,211,122,22472
15:50,20221106,5232,21677.0,7831,724,3349,1062,1133,4,0,3931,3183,833,199,211,122,22582
15:55,20221106,5354,21857.0,8232,766,3213,1482,1133,4,0,3416,3147,833,197,211,122,22756
16:00,20221106,5484,21997.0,8621,935,3387,1452,1133,4,0,2905,3112,833,199,211,120,22912
16:05,20221106,5749,22036.0,8950,1211,3845,942,1132,4,0,2425,3043,833,199,211,120,22915
16:10,20221106,6172,22169.0,9347,1355,4238,619,1132,4,0,2003,2975,833,200,211,121,23038
16:15,20221106,6523,22348.0,9827,1378,4464,589,1132,4,0,1606,2858,833,201,211,122,23225
16:20,20221106,6774,22519.0,10062,1383,4536,810,1132,5,0,1242,2762,834,201,211,122,23300
16:25,20221106,6802,22679.0,10343,1384,4526,1066,1132,5,0,944,2702,833,200,211,122,23468
16:30,20221106,6875,22871.0,10661,1385,4440,1279,1133,4,0,709,2664,833,200,211,122,23641
16:35,20221106,6994,23091.0,10885,1389,4640,1365,1133,5,0,460,2659,834,200,211,122,23903
16:40,20221106,7157,23283.0,10907,1391,4817,1516,1133,6,0,311,2621,833,202,211,121,24069
16:45,20221106,7226,23494.0,10990,1423,4844,1740,1133,4,0,162,2586,833,201,211,120,24247
16:50,20221106,7270,23689.0,11238,1532,4706,1853,1132,5,0,94,2555,834,202,211,122,24484
16:55,20221106,7342,23916.0,11356,1741,4733,1782,1133,5,0,62,2565,833,200,212,122,24744
17:00,20221106,7405,24138.0,11303,1797,4904,1804,1132,5,0,48,2552,833,199,211,123,24911
17:05,20221106,7468,24385.0,11294,1625,5079,2058,1133,6,0,52,2530,833,201,211,124,25146
17:10,20221106,7525,24587.0,11490,1518,5522,1844,1133,6,0,18,2490,832,200,212,137,25402
17:15,20221106,7854,24788.0,11521,1555,5736,1816,1132,7,0,5,2447,833,199,213,140,25604
17:20,20221106,8014,25031.0,11696,1631,5735,1823,1132,6,0,5,2440,833,200,212,140,25853
17:25,20221106,8051,25173.0,11824,1659,5707,1851,1132,7,0,7,2432,833,198,212,140,26002
17:30,20221106,8089,25236.0,11957,1650,5682,1798,1132,7,0,8,2434,833,198,212,140,26051
17:35,20221106,8175,25310.0,12029,1634,5827,1693,1132,6,0,9,2420,833,199,212,140,26134
17:40,20221106,8288,25331.0,12373,1673,5894,1316,1133,6,0,10,2452,833,200,211,139,26240
17:45,20221106,8479,25332.0,12362,1687,5896,1287,1132,6,0,12,2462,833,200,211,139,26227
17:50,20221106,8508,25366.0,12348,1705,5918,1242,1132,6,0,12,2446,832,201,211,139,26192
17:55,20221106,8495,25387.0,12393,1701,5877,1243,1132,6,0,12,2473,833,201,211,139,26221
18:00,20221106,8516,25344.0,12346,1704,5898,1244,1132,6,0,12,2515,833,201,211,137,26239
18:05,20221106,8457,25297.0,12019,1617,5985,1404,1133,5,0,12,2569,833,201,211,136,26125
18:10,20221106,8376,25261.0,12109,1546,6043,1330,1133,6,0,12,2600,831,201,211,136,26158
18:15,20221106,8444,25252.0,12159,1503,6114,1260,1133,5,0,12,2633,832,199,211,136,26197
18:20,20221106,8507,25211.0,12136,1491,6140,1224,1132,5,0,12,2622,831,198,211,135,26137
18:25,20221106,8506,25195.0,12199,1494,6167,1170,1133,5,0,12,2605,832,199,211,135,26162
18:30,20221106,8527,25163.0,12209,1496,6215,1161,1133,5,0,13,2520,832,199,211,137,26131
18:35,20221106,8559,25154.0,12162,1500,6291,1159,1133,5,0,13,2458,832,200,211,137,26101
18:40,20221106,8544,25108.0,12108,1498,6406,1085,1133,5,0,14,2414,833,198,210,137,26041
18:45,20221106,8558,25061.0,12073,1495,6436,1046,1133,4,0,14,2396,832,198,210,137,25974
18:50,20221106,8552,25032.0,12032,1412,6495,1050,1134,4,0,14,2380,831,199,210,137,25898
18:55,20221106,8569,25019.0,12114,1408,6478,1040,1133,4,0,14,2355,831,200,211,137,25925
