date,demand
20210109T04Z,32277
20210109T03Z,32925
20210109T02Z,32546
20210109T01Z,30155
20210109T00Z,28556
20210108T23Z,27883
20210108T22Z,27904
20210108T21Z,28229
20210108T20Z,28851
20210108T19Z,29696
20210108T18Z,30733
20210108T17Z,31566
20210108T16Z,31192
20210108T15Z,29480
20210108T14Z,27064
20210108T13Z,25448
20210108T12Z,24838
20210108T11Z,24938
20210108T10Z,25480
20210108T09Z,26321
20210108T08Z,27678
20210108T07Z,29565
20210108T06Z,31400
20210108T05Z,32666
20210108T04Z,33522
20210108T03Z,34224
20210108T02Z,33869
20210108T01Z,31051
20210108T00Z,29452
20210107T23Z,28429
20210107T22Z,28203
20210107T21Z,28644
20210107T20Z,29217
20210107T19Z,29915
20210107T18Z,30856
20210107T17Z,31587
20210107T16Z,31341
20210107T15Z,29700
20210107T14Z,27202
20210107T13Z,25582
20210107T12Z,24880
20210107T11Z,24733
20210107T10Z,25217
20210107T09Z,26116
20210107T08Z,27348
20210107T07Z,29253
20210107T06Z,31152
20210107T05Z,32391
20210107T04Z,33178
20210107T03Z,33866
20210107T02Z,33743
20210107T01Z,31030
20210107T00Z,29666
20210106T23Z,29378
20210106T22Z,29305
20210106T21Z,29165
20210106T20Z,29276
20210106T19Z,29956
20210106T18Z,30849
20210106T17Z,31461
20210106T16Z,31270
20210106T15Z,29602
20210106T14Z,27086
20210106T13Z,25340
20210106T12Z,24659
20210106T11Z,24693
20210106T10Z,25129
20210106T09Z,25896
20210106T08Z,27196
20210106T07Z,29158
20210106T06Z,30973
20210106T05Z,32254
20210106T04Z,33203
20210106T03Z,33790
20210106T02Z,33403
20210106T01Z,30579
20210106T00Z,28971
20210105T23Z,27782
20210105T22Z,27110
20210105T21Z,26955
20210105T20Z,27480
20210105T19Z,28471
20210105T18Z,29779
20210105T17Z,30887
20210105T16Z,30915
20210105T15Z,29218
20210105T14Z,26828
20210105T13Z,25241
20210105T12Z,24571
20210105T11Z,24650
20210105T10Z,25167
20210105T09Z,25940
20210105T08Z,26932
20210105T07Z,28665
20210105T06Z,30514
20210105T05Z,31850
20210105T04Z,32917
20210105T03Z,33638
20210105T02Z,33388
20210105T01Z,30744
20210105T00Z,29188
20210104T23Z,28572
20210104T22Z,28566
20210104T21Z,28708
20210104T20Z,28862
20210104T19Z,29030
20210104T18Z,29457
20210104T17Z,30155
20210104T16Z,29851
20210104T15Z,28482
20210104T14Z,25990
20210104T13Z,24412
20210104T12Z,23720
20210104T11Z,23717
20210104T10Z,24123
20210104T09Z,24816
20210104T08Z,25993
20210104T07Z,27693
20210104T06Z,29406
20210104T05Z,30573
20210104T04Z,31401
20210104T03Z,31911
20210104T02Z,31465
20210104T01Z,28025
20210104T00Z,25622
20210103T23Z,24350
20210103T22Z,23828
20210103T21Z,23489
20210103T20Z,23696
20210103T19Z,24071
20210103T18Z,24591
20210103T17Z,25177
20210103T16Z,25150
20210103T15Z,24756
20210103T14Z,23963
20210103T13Z,23454
20210103T12Z,23322
20210103T11Z,23584
20210103T10Z,24273
20210103T09Z,25251
20210103T08Z,26351
20210103T07Z,27931
20210103T06Z,29540
20210103T05Z,30536
20210103T04Z,31462
20210103T03Z,32038
20210103T02Z,31736
20210103T01Z,28736
20210103T00Z,26841
20210102T23Z,25807
20210102T22Z,25301
20210102T21Z,25045
20210102T20Z,25054
20210102T19Z,25175
20210102T18Z,25401
20210102T17Z,25835
20210102T16Z,25860
20210102T15Z,25362
20210102T14Z,24329
20210102T13Z,23739
20210102T12Z,23591
20210102T11Z,23816
20210102T10Z,24378
20210102T09Z,25297
20210102T08Z,26205
20210102T07Z,27783
20210102T06Z,29298
20210102T05Z,30175
20210102T04Z,30789
20210102T03Z,31108
20210102T02Z,30692
20210102T01Z,27271
20210102T00Z,24662
20210101T23Z,23337
20210101T22Z,22766
20210101T21Z,22485
20210101T20Z,22627
20210101T19Z,22861
20210101T18Z,23651
20210101T17Z,24620
20210101T16Z,25486
20210101T15Z,25439
20210101T14Z,24566
20210101T13Z,24017
20210101T12Z,24031
20210101T11Z,24414
20210101T10Z,25234
20210101T09Z,26257
20210101T08Z,27497
20210101T07Z,28669
20210101T06Z,29934
20210101T05Z,30914
20210101T04Z,31907
20210101T03Z,32836
20210101T02Z,32605
20210101T01Z,29416
20210101T00Z,27145
20201231T23Z,25850
20201231T22Z,25379
20201231T21Z,25586
20201231T20Z,26281
20201231T19Z,26970
20201231T18Z,27853
20201231T17Z,28776
20201231T16Z,29122
20201231T15Z,28152
20201231T14Z,26329
20201231T13Z,25132
20201231T12Z,24740
20201231T11Z,24881
20201231T10Z,25504
20201231T09Z,26450
20201231T08Z,27708
20201231T07Z,29569
20201231T06Z,31476
20201231T05Z,32702
20201231T04Z,33505
20201231T03Z,34114
20201231T02Z,33772
20201231T01Z,30676
20201231T00Z,28238
20201230T23Z,26784
20201230T22Z,26272
20201230T21Z,26166
20201230T20Z,26795
20201230T19Z,27969
20201230T18Z,28967
20201230T17Z,30236
20201230T16Z,30693
20201230T15Z,29756
20201230T14Z,27601
20201230T13Z,26109
20201230T12Z,25625
20201230T11Z,25651
20201230T10Z,26165
20201230T09Z,27154
20201230T08Z,28503
20201230T07Z,30309
20201230T06Z,32127
20201230T05Z,33191
20201230T04Z,33734
20201230T03Z,34275
20201230T02Z,33804
20201230T01Z,30285
20201230T00Z,28077
20201229T23Z,26669
20201229T22Z,26203
20201229T21Z,26111
20201229T20Z,26476
20201229T19Z,27355
20201229T18Z,28422
20201229T17Z,29745
20201229T16Z,30235
20201229T15Z,29124
20201229T14Z,27044
20201229T13Z,25595
20201229T12Z,25040
20201229T11Z,25236
20201229T10Z,25884
20201229T09Z,26851
20201229T08Z,28141
20201229T07Z,30094
20201229T06Z,32018
20201229T05Z,33615
20201229T04Z,34645
20201229T03Z,35323
20201229T02Z,35258
20201229T01Z,32570
20201229T00Z,31020
20201228T23Z,30045
20201228T22Z,29466
20201228T21Z,28978
20201228T20Z,28693
20201228T19Z,28829
20201228T18Z,29528
20201228T17Z,29640
20201228T16Z,29131
20201228T15Z,27763
20201228T14Z,25822
20201228T13Z,24395
20201228T12Z,23834
20201228T11Z,23956
20201228T10Z,24374
20201228T09Z,25334
20201228T08Z,26609
20201228T07Z,28614
20201228T06Z,30182
20201228T05Z,31238
20201228T04Z,32023
20201228T03Z,32416
20201228T02Z,31777
20201228T01Z,28463
20201228T00Z,25973
20201227T23Z,24499
20201227T22Z,24259
20201227T21Z,24686
20201227T20Z,25041
20201227T19Z,25745
20201227T18Z,26056
20201227T17Z,25582
20201227T16Z,25166
20201227T15Z,24879
20201227T14Z,24107
20201227T13Z,23583
20201227T12Z,23582
20201227T11Z,23909
20201227T10Z,24426
20201227T09Z,25296
20201227T08Z,26581
20201227T07Z,28212
20201227T06Z,29750
20201227T05Z,30711
20201227T04Z,31317
20201227T03Z,31812
20201227T02Z,31340
20201227T01Z,27696
20201227T00Z,25458
20201226T23Z,24225
20201226T22Z,23944
20201226T21Z,23754
20201226T20Z,24010
20201226T19Z,24493
20201226T18Z,24872
20201226T17Z,25218
20201226T16Z,25214
20201226T15Z,24877
20201226T14Z,23888
20201226T13Z,23273
20201226T12Z,23103
20201226T11Z,23256
20201226T10Z,23700
20201226T09Z,24501
20201226T08Z,25678
20201226T07Z,27227
20201226T06Z,28570
20201226T05Z,29275
20201226T04Z,29851
20201226T03Z,30506
20201226T02Z,30534
20201226T01Z,28066
20201226T00Z,26213
20201225T23Z,25127
20201225T22Z,24527
20201225T21Z,24124
20201225T20Z,24296
20201225T19Z,24706
20201225T18Z,25301
20201225T17Z,25858
20201225T16Z,26028
20201225T15Z,25702
20201225T14Z,24765
20201225T13Z,24183
20201225T12Z,24188
20201225T11Z,24552
20201225T10Z,25174
20201225T09Z,25961
20201225T08Z,27304
20201225T07Z,28782
20201225T06Z,30183
20201225T05Z,31016
20201225T04Z,31887
20201225T03Z,32850
20201225T02Z,33380
20201225T01Z,30903
20201225T00Z,29379
20201224T23Z,28714
20201224T22Z,28315
20201224T21Z,28610
20201224T20Z,29655
20201224T19Z,30402
20201224T18Z,30424
20201224T17Z,29738
20201224T16Z,28886
20201224T15Z,27867
20201224T14Z,26290
20201224T13Z,25400
20201224T12Z,25147
20201224T11Z,25457
20201224T10Z,26009
20201224T09Z,27127
20201224T08Z,28729
20201224T07Z,30728
20201224T06Z,32675
20201224T05Z,33798
20201224T04Z,34554
20201224T03Z,35119
20201224T02Z,34799
20201224T01Z,32679
20201224T00Z,29671
20201223T23Z,28643
20201223T22Z,28424
20201223T21Z,28524
20201223T20Z,29093
20201223T19Z,29852
20201223T18Z,30554
20201223T17Z,30904
20201223T16Z,30511
20201223T15Z,29383
20201223T14Z,27356
20201223T13Z,25940
20201223T12Z,25434
20201223T11Z,25612
20201223T10Z,26018
20201223T09Z,26897
20201223T08Z,28244
20201223T07Z,30265
20201223T06Z,32210
20201223T05Z,33504
20201223T04Z,34303
20201223T03Z,34877
20201223T02Z,34709
20201223T01Z,31634
20201223T00Z,29754
20201222T23Z,28858
20201222T22Z,28332
20201222T21Z,28369
20201222T20Z,28882
20201222T19Z,29474
20201222T18Z,30084
20201222T17Z,30810
20201222T16Z,30516
20201222T15Z,29174
20201222T14Z,26989
20201222T13Z,25533
20201222T12Z,25083
20201222T11Z,25115
20201222T10Z,25693
20201222T09Z,26593
20201222T08Z,28064
20201222T07Z,30067
20201222T06Z,32080
20201222T05Z,33395
20201222T04Z,34355
20201222T03Z,34967
20201222T02Z,35053
20201222T01Z,32127
20201222T00Z,30286
20201221T23Z,29371
20201221T22Z,28925
20201221T21Z,28769
20201221T20Z,29045
20201221T19Z,29569
20201221T18Z,30122
20201221T17Z,30794
20201221T16Z,30725
20201221T15Z,29370
20201221T14Z,27070
20201221T13Z,25435
20201221T12Z,24755
20201221T11Z,24738
20201221T10Z,25081
20201221T09Z,25928
20201221T08Z,27253
20201221T07Z,29161
20201221T06Z,30947
20201221T05Z,31991
20201221T04Z,32691
20201221T03Z,32890
20201221T02Z,32452
20201221T01Z,29254
20201221T00Z,27004
20201220T23Z,25493
20201220T22Z,24810
20201220T21Z,24674
20201220T20Z,24908
20201220T19Z,25351
20201220T18Z,26175
20201220T17Z,27043
20201220T16Z,27097
20201220T15Z,26572
20201220T14Z,26073
20201220T13Z,25510
20201220T12Z,25335
20201220T11Z,25501
20201220T10Z,26094
20201220T09Z,27047
20201220T08Z,28302
20201220T07Z,30002
20201220T06Z,31460
20201220T05Z,32333
20201220T04Z,33038
20201220T03Z,33484
20201220T02Z,33052
20201220T01Z,29559
20201220T00Z,27029
20201219T23Z,25363
20201219T22Z,24784
20201219T21Z,24718
20201219T20Z,25175
20201219T19Z,26026
20201219T18Z,27010
20201219T17Z,28202
20201219T16Z,28489
20201219T15Z,27835
20201219T14Z,26613
20201219T13Z,25761
20201219T12Z,25552
20201219T11Z,25808
20201219T10Z,26500
20201219T09Z,27495
20201219T08Z,28760
20201219T07Z,30637
20201219T06Z,32488
20201219T05Z,33481
20201219T04Z,34253
20201219T03Z,34827
20201219T02Z,34580
20201219T01Z,31416
20201219T00Z,29321
20201218T23Z,28350
20201218T22Z,27832
20201218T21Z,27840
20201218T20Z,28266
20201218T19Z,29155
20201218T18Z,30262
20201218T17Z,31573
20201218T16Z,31677
20201218T15Z,30277
20201218T14Z,27798
20201218T13Z,26201
20201218T12Z,25570
20201218T11Z,25597
20201218T10Z,26105
20201218T09Z,27076
20201218T08Z,28331
20201218T07Z,30524
20201218T06Z,32656
20201218T05Z,33852
20201218T04Z,34797
20201218T03Z,35444
20201218T02Z,35177
20201218T01Z,32107
20201218T00Z,30267
20201217T23Z,29317
20201217T22Z,28792
20201217T21Z,28677
20201217T20Z,28904
20201217T19Z,29591
20201217T18Z,30845
20201217T17Z,31555
20201217T16Z,30960
20201217T15Z,29305
20201217T14Z,27123
20201217T13Z,25664
20201217T12Z,25130
20201217T11Z,25298
20201217T10Z,26026
20201217T09Z,27093
20201217T08Z,28463
20201217T07Z,30486
20201217T06Z,32515
20201217T05Z,33915
20201217T04Z,34880
20201217T03Z,35597
20201217T02Z,35368
20201217T01Z,32277
20201217T00Z,30504
20201216T23Z,29195
20201216T22Z,28434
20201216T21Z,28278
20201216T20Z,28658
20201216T19Z,29654
20201216T18Z,30864
20201216T17Z,32002
20201216T16Z,32172
20201216T15Z,30522
20201216T14Z,27974
20201216T13Z,26205
20201216T12Z,25631
20201216T11Z,25728
20201216T10Z,26222
20201216T09Z,27162
20201216T08Z,28522
20201216T07Z,30551
20201216T06Z,32837
20201216T05Z,34193
20201216T04Z,35124
20201216T03Z,35837
20201216T02Z,35476
20201216T01Z,32377
20201216T00Z,30181
20201215T23Z,29173
20201215T22Z,28767
20201215T21Z,28845
20201215T20Z,28899
20201215T19Z,29620
20201215T18Z,30602
20201215T17Z,31679
20201215T16Z,31871
20201215T15Z,30350
20201215T14Z,27828
20201215T13Z,26031
20201215T12Z,25331
20201215T11Z,25382
20201215T10Z,25951
20201215T09Z,26939
20201215T08Z,28219
20201215T07Z,30369
20201215T06Z,32625
20201215T05Z,34100
20201215T04Z,35023
20201215T03Z,35677
20201215T02Z,35405
20201215T01Z,32133
20201215T00Z,29990
20201214T23Z,28772
20201214T22Z,28167
20201214T21Z,28372
20201214T20Z,28858
20201214T19Z,29647
20201214T18Z,30426
20201214T17Z,31222
20201214T16Z,30862
20201214T15Z,29140
20201214T14Z,26543
20201214T13Z,24858
20201214T12Z,24131
20201214T11Z,24107
20201214T10Z,24436
20201214T09Z,25169
20201214T08Z,26500
20201214T07Z,28548
20201214T06Z,30514
20201214T05Z,31763
20201214T04Z,32650
20201214T03Z,33217
20201214T02Z,33146
20201214T01Z,30397
20201214T00Z,28622
20201213T23Z,27684
20201213T22Z,27204
20201213T21Z,27030
20201213T20Z,26890
20201213T19Z,26825
20201213T18Z,26508
20201213T17Z,26251
20201213T16Z,25838
20201213T15Z,25573
20201213T14Z,24778
20201213T13Z,24323
20201213T12Z,24323
20201213T11Z,24610
20201213T10Z,25184
20201213T09Z,26174
20201213T08Z,27461
20201213T07Z,29390
20201213T06Z,31069
20201213T05Z,32131
20201213T04Z,32856
20201213T03Z,33472
20201213T02Z,33263
20201213T01Z,30514
20201213T00Z,28794
20201212T23Z,27955
20201212T22Z,27633
20201212T21Z,27815
20201212T20Z,28288
20201212T19Z,28737
20201212T18Z,28629
20201212T17Z,28225
20201212T16Z,27434
20201212T15Z,28714
20201212T14Z,25635
20201212T13Z,24995
20201212T12Z,24873
20201212T11Z,25279
20201212T10Z,25967
20201212T09Z,27072
20201212T08Z,28622
20201212T07Z,30584
20201212T06Z,32537
20201212T05Z,33715
20201212T04Z,34596
20201212T03Z,35320
20201212T02Z,35366
20201212T01Z,32666
20201212T00Z,30978
20201211T23Z,30264
20201211T22Z,29923
20201211T21Z,29877
20201211T20Z,30305
20201211T19Z,30498
20201211T18Z,31168
20201211T17Z,31911
20201211T16Z,31311
20201211T15Z,29939
20201211T14Z,27566
20201211T13Z,25849
20201211T12Z,25303
20201211T11Z,25392
20201211T10Z,25861
20201211T09Z,26756
20201211T08Z,28132
20201211T07Z,30186
20201211T06Z,32240
20201211T05Z,33656
20201211T04Z,34568
20201211T03Z,35241
20201211T02Z,34733
20201211T01Z,31988
20201211T00Z,30157
20201210T23Z,28905
20201210T22Z,28229
20201210T21Z,27921
20201210T20Z,28512
20201210T19Z,29298
20201210T18Z,30269
20201210T17Z,31074
20201210T16Z,31264
20201210T15Z,29809
20201210T14Z,27225
20201210T13Z,25549
20201210T12Z,24956
20201210T11Z,25032
20201210T10Z,25426
20201210T09Z,26330
20201210T08Z,27713
20201210T07Z,29701
20201210T06Z,31750
20201210T05Z,33094
20201210T04Z,34129
20201210T03Z,34893
20201210T02Z,34886
20201210T01Z,32164
20201210T00Z,30930
20201209T23Z,29770
20201209T22Z,29069
20201209T21Z,28715
20201209T20Z,28628
20201209T19Z,29241
20201209T18Z,30154
20201209T17Z,31145
20201209T16Z,31130
20201209T15Z,29627
20201209T14Z,27172
20201209T13Z,25436
20201209T12Z,24846
20201209T11Z,24921
20201209T10Z,25250
20201209T09Z,26065
20201209T08Z,27420
20201209T07Z,29433
20201209T06Z,31620
20201209T05Z,33033
20201209T04Z,34124
20201209T03Z,34976
20201209T02Z,35230
20201209T01Z,32494
20201209T00Z,31004
20201208T23Z,30114
20201208T22Z,29541
20201208T21Z,29247
20201208T20Z,29427
20201208T19Z,29621
20201208T18Z,30166
20201208T17Z,30934
20201208T16Z,30768
20201208T15Z,29300
20201208T14Z,26768
20201208T13Z,25165
20201208T12Z,24555
20201208T11Z,24630
20201208T10Z,25141
20201208T09Z,26090
20201208T08Z,27467
20201208T07Z,29557
20201208T06Z,31711
20201208T05Z,33222
20201208T04Z,34354
20201208T03Z,35326
20201208T02Z,35351
20201208T01Z,32532
20201208T00Z,30912
20201207T23Z,29987
20201207T22Z,29693
20201207T21Z,29851
20201207T20Z,30369
20201207T19Z,31001
20201207T18Z,31873
20201207T17Z,32297
20201207T16Z,31635
20201207T15Z,29630
20201207T14Z,27096
20201207T13Z,25299
20201207T12Z,24588
20201207T11Z,24595
20201207T10Z,24965
20201207T09Z,25771
20201207T08Z,26915
20201207T07Z,28748
20201207T06Z,30648
20201207T05Z,31796
20201207T04Z,32558
20201207T03Z,32992
20201207T02Z,32608
20201207T01Z,29369
20201207T00Z,26893
20201206T23Z,25399
20201206T22Z,24663
20201206T21Z,24207
20201206T20Z,23991
20201206T19Z,24442
20201206T18Z,25099
20201206T17Z,25825
20201206T16Z,26380
20201206T15Z,26047
20201206T14Z,25174
20201206T13Z,24660
20201206T12Z,24652
20201206T11Z,24845
20201206T10Z,25391
20201206T09Z,26379
20201206T08Z,27544
20201206T07Z,29282
20201206T06Z,30868
20201206T05Z,31853
20201206T04Z,32481
20201206T03Z,32959
20201206T02Z,32863
20201206T01Z,30118
20201206T00Z,27851
20201205T23Z,26545
20201205T22Z,25855
20201205T21Z,25092
20201205T20Z,25183
20201205T19Z,26041
20201205T18Z,26992
20201205T17Z,27615
20201205T16Z,28044
20201205T15Z,27717
20201205T14Z,26565
20201205T13Z,25816
20201205T12Z,25567
20201205T11Z,25808
20201205T10Z,26443
20201205T09Z,27356
20201205T08Z,28506
20201205T07Z,30772
20201205T06Z,32403
20201205T05Z,33375
20201205T04Z,34135
20201205T03Z,34773
20201205T02Z,34912
20201205T01Z,32275
20201205T00Z,30186
20201204T23Z,28574
20201204T22Z,27966
20201204T21Z,27742
20201204T20Z,28039
20201204T19Z,28838
20201204T18Z,29902
20201204T17Z,31026
20201204T16Z,31435
20201204T15Z,30176
20201204T14Z,27803
20201204T13Z,26109
20201204T12Z,25457
20201204T11Z,25526
20201204T10Z,25942
20201204T09Z,26808
20201204T08Z,28051
20201204T07Z,29993
20201204T06Z,31730
20201204T05Z,33076
20201204T04Z,34011
20201204T03Z,34718
20201204T02Z,34954
20201204T01Z,32325
20201204T00Z,30556
20201203T23Z,29053
20201203T22Z,28231
20201203T21Z,27961
20201203T20Z,28140
20201203T19Z,28572
20201203T18Z,29449
20201203T17Z,30500
20201203T16Z,30754
20201203T15Z,29576
20201203T14Z,27258
20201203T13Z,25624
20201203T12Z,24985
20201203T11Z,25068
20201203T10Z,25447
20201203T09Z,26380
20201203T08Z,27738
20201203T07Z,29614
20201203T06Z,31657
20201203T05Z,33059
20201203T04Z,34079
20201203T03Z,34866
20201203T02Z,35035
20201203T01Z,32410
20201203T00Z,30460
20201202T23Z,29174
20201202T22Z,28514
20201202T21Z,28151
20201202T20Z,28137
20201202T19Z,28645
20201202T18Z,29558
20201202T17Z,30720
20201202T16Z,31272
20201202T15Z,30211
20201202T14Z,27854
20201202T13Z,26059
20201202T12Z,25438
20201202T11Z,25495
20201202T10Z,25897
20201202T09Z,26887
20201202T08Z,28221
20201202T07Z,30151
20201202T06Z,32153
20201202T05Z,33345
20201202T04Z,34338
20201202T03Z,35141
20201202T02Z,35235
20201202T01Z,32679
20201202T00Z,30647
20201201T23Z,29154
20201201T22Z,28463
20201201T21Z,28100
20201201T20Z,28205
20201201T19Z,28695
20201201T18Z,29638
20201201T17Z,30790
20201201T16Z,31330
20201201T15Z,30215
20201201T14Z,27856
20201201T13Z,26089
20201201T12Z,25378
20201201T11Z,25386
20201201T10Z,25795
20201201T09Z,26663
20201201T08Z,27823
20201201T07Z,29755
20201201T06Z,31910
20201201T05Z,33190
20201201T04Z,34178
20201201T03Z,34907
20201201T02Z,34930
20201201T01Z,32308
20201201T00Z,30436
20201130T23Z,29046
20201130T22Z,28240
20201130T21Z,28040
20201130T20Z,28147
20201130T19Z,28723
20201130T18Z,29803
20201130T17Z,30919
20201130T16Z,31164
20201130T15Z,29730
20201130T14Z,27238
20201130T13Z,25302
20201130T12Z,24444
20201130T11Z,24283
20201130T10Z,24575
20201130T09Z,25289
20201130T08Z,26321
20201130T07Z,27890
20201130T06Z,29698
20201130T05Z,30857
20201130T04Z,31619
20201130T03Z,32091
20201130T02Z,31906
20201130T01Z,28782
20201130T00Z,26310
20201129T23Z,24470
20201129T22Z,23751
20201129T21Z,23327
20201129T20Z,23382
20201129T19Z,23590
20201129T18Z,24277
20201129T17Z,25285
20201129T16Z,26092
20201129T15Z,26031
20201129T14Z,25194
20201129T13Z,24614
20201129T12Z,24456
20201129T11Z,24666
20201129T10Z,25177
20201129T09Z,25846
20201129T08Z,26902
20201129T07Z,28478
20201129T06Z,29817
20201129T05Z,30698
20201129T04Z,31302
20201129T03Z,31748
20201129T02Z,31530
20201129T01Z,28708
20201129T00Z,26217
20201128T23Z,24725
20201128T22Z,23968
20201128T21Z,23676
20201128T20Z,23824
20201128T19Z,24275
20201128T18Z,24964
20201128T17Z,25975
20201128T16Z,26790
20201128T15Z,26623
20201128T14Z,25617
20201128T13Z,24856
20201128T12Z,24594
20201128T11Z,24750
20201128T10Z,25105
20201128T09Z,25860
20201128T08Z,26929
20201128T07Z,28406
20201128T06Z,29724
20201128T05Z,30614
20201128T04Z,31189
20201128T03Z,31662
20201128T02Z,31540
20201128T01Z,28922
20201128T00Z,26492
20201127T23Z,24845
20201127T22Z,23989
20201127T21Z,23588
20201127T20Z,23732
20201127T19Z,24267
20201127T18Z,24952
20201127T17Z,25985
20201127T16Z,26819
20201127T15Z,26571
20201127T14Z,25330
20201127T13Z,24280
20201127T12Z,23791
20201127T11Z,23823
20201127T10Z,24228
20201127T09Z,24913
20201127T08Z,25855
20201127T07Z,27105
20201127T06Z,28068
20201127T05Z,28579
20201127T04Z,29043
20201127T03Z,29642
20201127T02Z,30192
20201127T01Z,28679
20201127T00Z,26852
20201126T23Z,25586
20201126T22Z,25028
20201126T21Z,24780
20201126T20Z,24637
20201126T19Z,24691
20201126T18Z,25171
20201126T17Z,25676
20201126T16Z,26133
20201126T15Z,26006
20201126T14Z,25094
20201126T13Z,24450
20201126T12Z,24321
20201126T11Z,24619
20201126T10Z,25276
20201126T09Z,26195
20201126T08Z,27590
20201126T07Z,29299
20201126T06Z,31120
20201126T05Z,32195
20201126T04Z,33009
20201126T03Z,33681
20201126T02Z,33856
20201126T01Z,31532
20201126T00Z,29390
20201125T23Z,27827
20201125T22Z,27032
20201125T21Z,26779
20201125T20Z,27012
20201125T19Z,27655
20201125T18Z,28439
20201125T17Z,29391
20201125T16Z,29755
20201125T15Z,28932
20201125T14Z,27005
20201125T13Z,25507
20201125T12Z,24888
20201125T11Z,25059
20201125T10Z,25590
20201125T09Z,26288
20201125T08Z,27575
20201125T07Z,29360
20201125T06Z,31169
20201125T05Z,32416
20201125T04Z,33362
20201125T03Z,34067
20201125T02Z,34127
20201125T01Z,31824
20201125T00Z,29919
20201124T23Z,28479
20201124T22Z,27556
20201124T21Z,27156
20201124T20Z,27114
20201124T19Z,27613
20201124T18Z,28463
20201124T17Z,29458
20201124T16Z,29922
20201124T15Z,29103
20201124T14Z,27182
20201124T13Z,25568
20201124T12Z,24964
