,date,demand,emissions
3992,20220614T15Z,30524,58245
3993,20220614T14Z,28119,54529
3994,20220614T13Z,27111,57578
3995,20220614T12Z,27227,58764
3996,20220614T11Z,27654,64397
3997,20220614T10Z,28465,66768
4008,20220613T23Z,34381,104067
4009,20220613T22Z,33569,105366
4010,20220613T21Z,32857,102981
4011,20220613T20Z,32426,90517
4012,20220613T19Z,32428,69412
4013,20220613T18Z,30239,57560
4014,20220613T17Z,32510,48950
4015,20220613T16Z,32324,44253
4016,20220613T15Z,31577,40820
4017,20220613T14Z,29793,39295
4018,20220613T13Z,27666,39319
4019,20220613T12Z,26638,43684
4020,20220613T11Z,26496,46719
4021,20220613T10Z,26883,49722
4032,20220612T23Z,35736,91495
4033,20220612T22Z,34326,97495
4034,20220612T21Z,33508,101266
4035,20220612T20Z,32423,92791
4036,20220612T19Z,31138,71301
4037,20220612T18Z,30079,56190
4038,20220612T17Z,28988,46864
4039,20220612T16Z,28268,41017
4040,20220612T15Z,27407,32931
4041,20220612T14Z,27182,31380
4042,20220612T13Z,27430,27201
4043,20220612T12Z,27900,22551
4044,20220612T11Z,28539,25689
4045,20220612T10Z,29466,26985
4056,20220611T23Z,41237,101205
4057,20220611T22Z,39764,108389
4058,20220611T21Z,38551,113108
4059,20220611T20Z,36272,109264
4060,20220611T19Z,34795,90613
4061,20220611T18Z,33881,72721
4062,20220611T17Z,32462,63087
4063,20220611T16Z,31662,57862
4064,20220611T15Z,30191,54771
4065,20220611T14Z,28887,54892
4066,20220611T13Z,28899,46085
4067,20220611T12Z,29114,44031
4068,20220611T11Z,29718,44419
4069,20220611T10Z,30911,46253
4080,20220610T23Z,47022,117826
4081,20220610T22Z,45004,128702
4082,20220610T21Z,42622,138172
4083,20220610T20Z,40207,138008
4084,20220610T19Z,38860,117359
4085,20220610T18Z,37721,100593
4086,20220610T17Z,36471,94826
4087,20220610T16Z,34990,88754
4088,20220610T15Z,32946,84653
4089,20220610T14Z,30839,77204
4090,20220610T13Z,29171,69211
4091,20220610T12Z,28601,70608
4092,20220610T11Z,28692,72963
4093,20220610T10Z,29623,77736
4104,20220609T23Z,42133,112172
4105,20220609T22Z,39726,119334
4106,20220609T21Z,37832,121963
4107,20220609T20Z,36195,121851
4108,20220609T19Z,35016,103872
4109,20220609T18Z,34346,93461
4110,20220609T17Z,33530,83392
4111,20220609T16Z,33191,75935
4112,20220609T15Z,31866,66453
4113,20220609T14Z,29926,62476
4114,20220609T13Z,28501,56554
4115,20220609T12Z,27855,55685
4116,20220609T11Z,27765,59555
4117,20220609T10Z,28413,59472
4128,20220608T23Z,39713,97118
4129,20220608T22Z,38065,102810
4130,20220608T21Z,36213,105265
4131,20220608T20Z,34709,102389
4132,20220608T19Z,33996,87950
4133,20220608T18Z,33191,69497
4134,20220608T17Z,32645,59237
4135,20220608T16Z,32869,53212
4136,20220608T15Z,31652,51421
4137,20220608T14Z,29758,42636
4138,20220608T13Z,28293,41686
4139,20220608T12Z,27347,43507
4140,20220608T11Z,27305,44657
4141,20220608T10Z,27921,47658
4152,20220607T23Z,38637,91944
4153,20220607T22Z,36651,95675
4154,20220607T21Z,34980,98791
4155,20220607T20Z,33380,93113
4156,20220607T19Z,32353,73152
4157,20220607T18Z,31696,57885
4158,20220607T17Z,31372,53198
4159,20220607T16Z,31517,53390
4160,20220607T15Z,31031,46443
4161,20220607T14Z,29557,42690
4162,20220607T13Z,27823,39849
4163,20220607T12Z,26994,39432
4164,20220607T11Z,26810,40012
4165,20220607T10Z,27407,43595
4176,20220606T23Z,36114,92382
4177,20220606T22Z,34897,99506
4178,20220606T21Z,33562,103127
4179,20220606T20Z,32488,96152
4180,20220606T19Z,31902,75806
4181,20220606T18Z,31006,57252
4182,20220606T17Z,30785,45019
4183,20220606T16Z,30949,38898
4184,20220606T15Z,30282,38455
4185,20220606T14Z,28383,37004
4186,20220606T13Z,26776,36241
4187,20220606T12Z,25772,37396
4188,20220606T11Z,25518,35533
4189,20220606T10Z,25947,38171
4200,20220605T23Z,29514,89973
4201,20220605T22Z,27895,89939
4202,20220605T21Z,27063,88173
4203,20220605T20Z,26651,78342
4204,20220605T19Z,27023,61789
4205,20220605T18Z,26918,42733
4206,20220605T17Z,27116,28068
4207,20220605T16Z,26852,20125
4208,20220605T15Z,25894,13628
4209,20220605T14Z,25296,11729
4210,20220605T13Z,25211,16608
4211,20220605T12Z,25211,22475
4212,20220605T11Z,25468,29085
4213,20220605T10Z,25837,38160
4224,20220604T23Z,29037,84913
4225,20220604T22Z,28304,81240
4226,20220604T21Z,29958,79608
4227,20220604T20Z,28131,73175
4228,20220604T19Z,28595,58926
4229,20220604T18Z,29177,47649
4230,20220604T17Z,28719,36816
4231,20220604T16Z,28088,26034
4232,20220604T15Z,26979,22548
4233,20220604T14Z,26405,24184
4234,20220604T13Z,26051,28549
4235,20220604T12Z,25804,36195
4236,20220604T11Z,26008,35504
4237,20220604T10Z,26688,32443
4248,20220603T23Z,34398,85658
4249,20220603T22Z,33339,85766
4250,20220603T21Z,32392,85804
4251,20220603T20Z,31112,80100
4252,20220603T19Z,31289,64866
4253,20220603T18Z,31485,49569
4254,20220603T17Z,31762,41590
4255,20220603T16Z,31698,38317
4256,20220603T15Z,30490,34200
4257,20220603T14Z,29163,33270
4258,20220603T13Z,27748,28423
4259,20220603T12Z,26841,33694
4260,20220603T11Z,26811,36193
4261,20220603T10Z,27355,46230
4272,20220602T23Z,36771,86892
4273,20220602T22Z,35442,92215
4274,20220602T21Z,34231,95087
4275,20220602T20Z,32129,90674
4276,20220602T19Z,31731,78852
4277,20220602T18Z,31789,65253
4278,20220602T17Z,31347,55911
4279,20220602T16Z,31212,48153
4280,20220602T15Z,29959,43154
4281,20220602T14Z,28685,41582
4282,20220602T13Z,27705,38866
4283,20220602T12Z,26928,41443
4284,20220602T11Z,26921,42786
4285,20220602T10Z,27163,45322
4296,20220601T23Z,36261,96598
4297,20220601T22Z,34773,102228
4298,20220601T21Z,33093,106345
4299,20220601T20Z,31983,100510
4300,20220601T19Z,30870,82660
4301,20220601T18Z,30431,70129
4302,20220601T17Z,30405,59620
4303,20220601T16Z,30757,55446
4304,20220601T15Z,30019,50426
4305,20220601T14Z,28195,46292
4306,20220601T13Z,26887,43899
4307,20220601T12Z,25922,42691
4308,20220601T11Z,25784,44931
4309,20220601T10Z,26422,50919
4320,20220531T23Z,31249,96248
4321,20220531T22Z,29910,97797
4322,20220531T21Z,29090,102734
4323,20220531T20Z,28788,96489
4324,20220531T19Z,28482,73680
4325,20220531T18Z,28596,54875
4326,20220531T17Z,29015,44408
4327,20220531T16Z,29228,37646
4328,20220531T15Z,28612,34630
4329,20220531T14Z,26990,35384
4330,20220531T13Z,25859,35762
4331,20220531T12Z,24777,36127
4332,20220531T11Z,24454,37499
4333,20220531T10Z,24733,43420
4344,20220530T23Z,26083,83237
4345,20220530T22Z,24696,87534
4346,20220530T21Z,24166,84769
4347,20220530T20Z,23945,75965
4348,20220530T19Z,24078,53814
4349,20220530T18Z,24418,31409
4350,20220530T17Z,25312,18253
4351,20220530T16Z,25546,10513
4352,20220530T15Z,25312,13380
4353,20220530T14Z,24542,17436
4354,20220530T13Z,24433,20850
4355,20220530T12Z,24149,25311
4356,20220530T11Z,24370,31856
4357,20220530T10Z,24603,42149
4368,20220529T23Z,23709,76264
4369,20220529T22Z,22440,81004
4370,20220529T21Z,22121,76657
4371,20220529T20Z,22279,71339
4372,20220529T19Z,22623,55590
4373,20220529T18Z,23421,36187
4374,20220529T17Z,24134,24978
4375,20220529T16Z,24380,21569
4376,20220529T15Z,24429,22527
4377,20220529T14Z,24531,25729
4378,20220529T13Z,24614,28487
4379,20220529T12Z,24347,32735
4380,20220529T11Z,24495,35981
4381,20220529T10Z,24912,38795
4392,20220528T23Z,26634,77191
4393,20220528T22Z,25659,79782
4394,20220528T21Z,25513,75783
4395,20220528T20Z,25966,73410
4396,20220528T19Z,26691,55501
4397,20220528T18Z,26984,33675
4398,20220528T17Z,26968,19171
4399,20220528T16Z,27239,14053
4400,20220528T15Z,25865,8880
4401,20220528T14Z,25298,11827
4402,20220528T13Z,25185,14428
4403,20220528T12Z,24993,19693
4404,20220528T11Z,25340,18759
4405,20220528T10Z,25879,23598
4416,20220527T23Z,31363,82404
4417,20220527T22Z,30247,85299
4418,20220527T21Z,29624,85251
4419,20220527T20Z,29261,81204
4420,20220527T19Z,29656,65531
4421,20220527T18Z,30689,52454
4422,20220527T17Z,31153,41502
4423,20220527T16Z,31284,31227
4424,20220527T15Z,29777,24956
4425,20220527T14Z,28385,23021
4426,20220527T13Z,27314,26233
4427,20220527T12Z,26433,34627
4428,20220527T11Z,26544,37678
4429,20220527T10Z,27231,39623
4440,20220526T23Z,35658,93404
4441,20220526T22Z,34424,95863
4442,20220526T21Z,33611,97930
4443,20220526T20Z,32820,93668
4444,20220526T19Z,32350,76360
4445,20220526T18Z,31629,63124
4446,20220526T17Z,31318,54098
4447,20220526T16Z,31289,47358
4448,20220526T15Z,30851,39319
4449,20220526T14Z,29428,40168
4450,20220526T13Z,28184,41171
4451,20220526T12Z,27415,44614
4452,20220526T11Z,27506,43724
4453,20220526T10Z,28160,46228
4464,20220525T23Z,40138,109552
4465,20220525T22Z,38916,117240
4466,20220525T21Z,37144,128123
4467,20220525T20Z,35949,123083
4468,20220525T19Z,34862,99139
4469,20220525T18Z,34287,77946
4470,20220525T17Z,33395,76165
4471,20220525T16Z,32318,74771
4472,20220525T15Z,30892,70029
4473,20220525T14Z,29293,63577
4474,20220525T13Z,27957,58040
4475,20220525T12Z,27190,55889
4476,20220525T11Z,27185,57976
4477,20220525T10Z,27799,61006
4488,20220524T23Z,37426,112672
4489,20220524T22Z,35412,119504
4490,20220524T21Z,33470,123900
4491,20220524T20Z,32041,115195
4492,20220524T19Z,31063,92817
4493,20220524T18Z,30760,77579
4494,20220524T17Z,30570,69664
4495,20220524T16Z,30126,62066
4496,20220524T15Z,29763,51904
4497,20220524T14Z,28679,46107
4498,20220524T13Z,27192,43325
4499,20220524T12Z,26513,41160
4500,20220524T11Z,26200,43119
4501,20220524T10Z,26773,45658
4512,20220523T23Z,33022,92485
4513,20220523T22Z,31535,94213
4514,20220523T21Z,30820,95356
4515,20220523T20Z,30189,88781
4516,20220523T19Z,30361,70001
4517,20220523T18Z,30509,51483
4518,20220523T17Z,30920,40729
4519,20220523T16Z,30896,33889
4520,20220523T15Z,29469,31365
4521,20220523T14Z,27990,34582
4522,20220523T13Z,26194,35287
4523,20220523T12Z,25051,39832
4524,20220523T11Z,24777,40905
4525,20220523T10Z,25342,44853
4536,20220522T23Z,26637,79036
4537,20220522T22Z,25352,82845
4538,20220522T21Z,24057,85225
4539,20220522T20Z,23458,80320
4540,20220522T19Z,23448,61149
4541,20220522T18Z,23676,34207
4542,20220522T17Z,23977,22617
4543,20220522T16Z,24227,14974
4544,20220522T15Z,24511,10489
4545,20220522T14Z,24239,10702
4546,20220522T13Z,24188,11899
4547,20220522T12Z,24490,15598
4548,20220522T11Z,24651,21031
4549,20220522T10Z,25248,25211
4560,20220521T23Z,27066,76165
4561,20220521T22Z,25988,80308
4562,20220521T21Z,25507,81083
4563,20220521T20Z,25275,73721
4564,20220521T19Z,25612,49766
4565,20220521T18Z,25748,34261
4566,20220521T17Z,25983,27549
4567,20220521T16Z,26097,22298
4568,20220521T15Z,26189,19807
4569,20220521T14Z,25593,21282
4570,20220521T13Z,25079,22812
4571,20220521T12Z,25151,24161
4572,20220521T11Z,25000,27153
4573,20220521T10Z,25828,28899
4584,20220520T23Z,29429,78136
4585,20220520T22Z,29122,83304
4586,20220520T21Z,29091,85212
4587,20220520T20Z,29029,78323
4588,20220520T19Z,29018,55293
4589,20220520T18Z,29535,34344
4590,20220520T17Z,29967,26095
4591,20220520T16Z,30222,17397
4592,20220520T15Z,29719,18345
4593,20220520T14Z,28522,21942
4594,20220520T13Z,27073,24001
4595,20220520T12Z,26172,24626
4596,20220520T11Z,26234,29395
4597,20220520T10Z,26595,34928
4608,20220519T23Z,33449,93932
4609,20220519T22Z,32826,100311
4610,20220519T21Z,31783,103049
4611,20220519T20Z,31104,99825
4612,20220519T19Z,31300,70385
4613,20220519T18Z,31388,48289
4614,20220519T17Z,31539,35236
4615,20220519T16Z,31654,30468
4616,20220519T15Z,30773,31587
4617,20220519T14Z,29250,33240
4618,20220519T13Z,27587,34282
4619,20220519T12Z,26711,37721
4620,20220519T11Z,26725,40900
4621,20220519T10Z,27286,41956
4632,20220518T23Z,33624,94996
4633,20220518T22Z,31998,102714
4634,20220518T21Z,30045,108390
4635,20220518T20Z,29348,104166
4636,20220518T19Z,28709,78019
4637,20220518T18Z,28854,58395
4638,20220518T17Z,29577,47842
4639,20220518T16Z,30065,39997
4640,20220518T15Z,29435,35261
4641,20220518T14Z,28581,29141
4642,20220518T13Z,27109,31118
4643,20220518T12Z,25951,30190
4644,20220518T11Z,25602,31167
4645,20220518T10Z,26200,37468
4656,20220517T23Z,29916,82683
4657,20220517T22Z,28735,83196
4658,20220517T21Z,27958,86255
4659,20220517T20Z,27373,78053
4660,20220517T19Z,27900,52025
4661,20220517T18Z,26846,27943
4662,20220517T17Z,29961,18969
4663,20220517T16Z,30178,9957
4664,20220517T15Z,29894,7027
4665,20220517T14Z,28459,7690
4666,20220517T13Z,27175,10457
4667,20220517T12Z,26154,14960
4668,20220517T11Z,25851,25007
4669,20220517T10Z,26245,30492
4680,20220516T23Z,31039,77505
4681,20220516T22Z,30061,85814
4682,20220516T21Z,29163,93832
4683,20220516T20Z,28791,84753
4684,20220516T19Z,28339,58586
4685,20220516T18Z,28427,31226
4686,20220516T17Z,28593,16107
4687,20220516T16Z,28674,9776
4688,20220516T15Z,28460,7783
4689,20220516T14Z,27360,6999
4690,20220516T13Z,26117,8034
4691,20220516T12Z,24944,6921
4692,20220516T11Z,24721,10994
4693,20220516T10Z,25082,15568
4704,20220515T23Z,29392,77878
4705,20220515T22Z,28185,84382
4706,20220515T21Z,27255,93003
4707,20220515T20Z,26539,87653
4708,20220515T19Z,25715,65700
4709,20220515T18Z,24823,44577
4710,20220515T17Z,24566,30557
4711,20220515T16Z,24292,18416
4712,20220515T15Z,23763,20690
4713,20220515T14Z,23719,15166
4714,20220515T13Z,24385,19729
4715,20220515T12Z,24507,22641
4716,20220515T11Z,25008,20303
4717,20220515T10Z,25765,22437
4728,20220514T23Z,31396,97504
4729,20220514T22Z,29459,106952
4730,20220514T21Z,28024,118027
4731,20220514T20Z,26792,113616
4732,20220514T19Z,26588,87846
4733,20220514T18Z,26263,62412
4734,20220514T17Z,26084,45729
4735,20220514T16Z,25723,34425
4736,20220514T15Z,25445,27477
4737,20220514T14Z,25146,23935
4738,20220514T13Z,25172,20486
4739,20220514T12Z,24961,23022
4740,20220514T11Z,25154,24693
4741,20220514T10Z,25796,26474
4752,20220513T23Z,30016,84775
4753,20220513T22Z,28976,94164
4754,20220513T21Z,27963,97767
4755,20220513T20Z,27186,92105
4756,20220513T19Z,26783,67829
4757,20220513T18Z,27128,45373
4758,20220513T17Z,27567,33691
4759,20220513T16Z,28067,29057
4760,20220513T15Z,28270,25202
4761,20220513T14Z,27322,21928
4762,20220513T13Z,26265,22504
4763,20220513T12Z,25331,21095
4764,20220513T11Z,25151,26700
4765,20220513T10Z,25415,29464
4776,20220512T23Z,26694,75482
4777,20220512T22Z,26199,84999
4778,20220512T21Z,25832,85300
4779,20220512T20Z,25881,80510
4780,20220512T19Z,26244,56304
4781,20220512T18Z,26737,33983
4782,20220512T17Z,27491,27122
4783,20220512T16Z,28080,31851
4784,20220512T15Z,28263,30000
4785,20220512T14Z,28042,31970
4786,20220512T13Z,26585,30740
4787,20220512T12Z,25111,30359
4788,20220512T11Z,24831,34178
4789,20220512T10Z,24965,35499
4800,20220511T23Z,24561,71910
4801,20220511T22Z,24163,82761
4802,20220511T21Z,23964,84917
4803,20220511T20Z,24242,78778
4804,20220511T19Z,24865,50872
4805,20220511T18Z,25921,27884
4806,20220511T17Z,27158,24189
4807,20220511T16Z,28406,22541
4808,20220511T15Z,28717,21601
4809,20220511T14Z,28281,23489
4810,20220511T13Z,26777,24521
4811,20220511T12Z,25500,27429
4812,20220511T11Z,25035,35245
4813,20220511T10Z,25253,35969
4824,20220510T23Z,25259,72622
4825,20220510T22Z,25263,80389
4826,20220510T21Z,25100,79068
4827,20220510T20Z,25212,73929
4828,20220510T19Z,25654,51071
4829,20220510T18Z,26645,25581
4830,20220510T17Z,27187,16084
4831,20220510T16Z,28184,11752
4832,20220510T15Z,28860,13789
4833,20220510T14Z,28182,16465
4834,20220510T13Z,26730,20071
4835,20220510T12Z,25279,18906
4836,20220510T11Z,24735,24538
4837,20220510T10Z,24923,24738
4848,20220509T23Z,25599,78743
4849,20220509T22Z,25383,84263
4850,20220509T21Z,25411,81247
4851,20220509T20Z,25813,72990
4852,20220509T19Z,26489,50616
4853,20220509T18Z,27157,35742
4854,20220509T17Z,27655,20241
4855,20220509T16Z,28372,16220
4856,20220509T15Z,28244,13800
4857,20220509T14Z,27265,18297
4858,20220509T13Z,25604,22794
4859,20220509T12Z,24015,26938
4860,20220509T11Z,23547,26806
4861,20220509T10Z,23538,26794
4872,20220508T23Z,21236,65170
4873,20220508T22Z,20448,70458
4874,20220508T21Z,20826,70500
4875,20220508T20Z,21699,62056
4876,20220508T19Z,22105,33197
4877,20220508T18Z,22534,7937
4882,20220508T13Z,23586,230
4885,20220508T10Z,24137,2894
4896,20220507T23Z,24365,68874
4897,20220507T22Z,23381,73939
4898,20220507T21Z,23146,78388
4899,20220507T20Z,23317,70108
4900,20220507T19Z,23673,46866
4901,20220507T18Z,24409,18392
4902,20220507T17Z,24894,2454
4903,20220507T16Z,25573,1186
4904,20220507T15Z,25209,744
4905,20220507T14Z,24983,3403
4906,20220507T13Z,25048,7450
4907,20220507T12Z,24771,14080
4908,20220507T11Z,24826,17125
4909,20220507T10Z,25375,19435
4920,20220506T23Z,30382,79732
4921,20220506T22Z,29251,85522
4922,20220506T21Z,28822,88489
4923,20220506T20Z,28284,84926
4924,20220506T19Z,28378,60760
4925,20220506T18Z,28769,35449
4926,20220506T17Z,28887,20660
4927,20220506T16Z,28464,16254
4928,20220506T15Z,28271,14353
4929,20220506T14Z,27723,14986
4930,20220506T13Z,26416,14923
4931,20220506T12Z,25198,18031
4932,20220506T11Z,25184,22656
4933,20220506T10Z,25531,25711
4944,20220505T23Z,30803,86457
4945,20220505T22Z,29488,91854
4946,20220505T21Z,28874,97286
4947,20220505T20Z,28424,94363
4948,20220505T19Z,27925,74749
4949,20220505T18Z,28414,51335
4950,20220505T17Z,28633,31261
4951,20220505T16Z,28463,23335
4952,20220505T15Z,28595,22279
4953,20220505T14Z,27938,19822
4954,20220505T13Z,26452,22941
4955,20220505T12Z,25237,24189
4956,20220505T11Z,25109,31401
4957,20220505T10Z,25576,31595
4968,20220504T23Z,30064,92147
4969,20220504T22Z,28751,97784
4970,20220504T21Z,27760,102642
4971,20220504T20Z,27021,101753
4972,20220504T19Z,26685,77770
4973,20220504T18Z,26953,51394
4974,20220504T17Z,27725,37997
4975,20220504T16Z,27676,29299
4976,20220504T15Z,27936,22628
4977,20220504T14Z,27677,21404
4978,20220504T13Z,26214,21775
4979,20220504T12Z,24982,22592
4980,20220504T11Z,24824,25120
4981,20220504T10Z,25120,29252
4992,20220503T23Z,26751,90950
4993,20220503T22Z,25864,95739
4994,20220503T21Z,25707,95765
4995,20220503T20Z,25661,93419
4996,20220503T19Z,26397,69727
4997,20220503T18Z,27559,42304
4998,20220503T17Z,28235,30271
4999,20220503T16Z,28993,21922
5000,20220503T15Z,29010,21122
5001,20220503T14Z,27909,21389
5002,20220503T13Z,26337,19249
5003,20220503T12Z,24939,23031
5004,20220503T11Z,24518,27287
5005,20220503T10Z,24902,30676
5016,20220502T23Z,27003,78392
5017,20220502T22Z,26331,81574
5018,20220502T21Z,26001,88047
5019,20220502T20Z,26079,83869
5020,20220502T19Z,26647,58573
5021,20220502T18Z,27844,31407
5022,20220502T17Z,28464,16913
5023,20220502T16Z,28473,10052
5024,20220502T15Z,28162,9790
5025,20220502T14Z,26832,11576
5026,20220502T13Z,27549,16229
5027,20220502T12Z,23787,18707
5028,20220502T11Z,23251,25665
5029,20220502T10Z,23427,27898
7944,20211231T23Z,27294,86925
7945,20211231T22Z,27100,89507
7946,20211231T21Z,26852,92113
7947,20211231T20Z,26946,91285
7948,20211231T19Z,27551,93871
7949,20211231T18Z,28294,90898
7950,20211231T17Z,28458,78945
7951,20211231T16Z,28312,56631
7952,20211231T15Z,27611,45380
7953,20211231T14Z,26431,44941
7954,20211231T13Z,25444,44080
7955,20211231T12Z,25258,49040
7956,20211231T11Z,25624,58989
7957,20211231T10Z,26257,64958
7968,20211230T23Z,29658,101369
7969,20211230T22Z,29577,106144
7970,20211230T21Z,29785,108432
7971,20211230T20Z,30142,109743
7972,20211230T19Z,30553,110445
7973,20211230T18Z,31098,111216
7974,20211230T17Z,31288,102178
7975,20211230T16Z,30667,89057
7976,20211230T15Z,29246,77806
7977,20211230T14Z,27312,77203
7978,20211230T13Z,26170,79159
7979,20211230T12Z,25981,81921
7980,20211230T11Z,26182,86350
7981,20211230T10Z,26724,92601
7992,20211229T23Z,32772,103656
7993,20211229T22Z,32573,108303
7994,20211229T21Z,32464,109690
7995,20211229T20Z,31974,113892
7996,20211229T19Z,31814,115717
7997,20211229T18Z,31712,114711
7998,20211229T17Z,31459,108159
7999,20211229T16Z,30795,98573
8000,20211229T15Z,29498,89590
8001,20211229T14Z,27603,82521
8002,20211229T13Z,26495,79479
8003,20211229T12Z,26364,76342
8004,20211229T11Z,26533,73813
8005,20211229T10Z,26992,77758
8016,20211228T23Z,31058,96857
8017,20211228T22Z,30472,101890
8018,20211228T21Z,30438,104013
8019,20211228T20Z,30668,106324
8020,20211228T19Z,30964,109206
8021,20211228T18Z,31119,107793
8022,20211228T17Z,31415,97194
8023,20211228T16Z,31039,80751
8024,20211228T15Z,29709,68896
8025,20211228T14Z,27915,64281
8026,20211228T13Z,26999,63524
8027,20211228T12Z,26396,63505
8028,20211228T11Z,26382,64976
8029,20211228T10Z,26818,69513
8040,20211227T23Z,31402,94971
8041,20211227T22Z,30814,99820
8042,20211227T21Z,30636,104224
8043,20211227T20Z,30301,106419
8044,20211227T19Z,30149,107621
8045,20211227T18Z,30527,104061
8046,20211227T17Z,30725,92445
8047,20211227T16Z,30207,81540
